gene_symbol	log2FoldChange	pvalue	padj	significance
RPP21	-0.717966207132543	0.00721259302020269	0.535027443099164	Not significant
AMMECR1	-0.58420732591003	0.00726143184854766	0.53577748751324	Not significant
EFCAB6	1.00029531445681	0.00724670320096087	0.53577748751324	Not significant
ENSG00000257038	-0.969847675060908	0.00732551438158952	0.53906823783032	Not significant
SLC26A4	1.54012185146201	0.00736968964618272	0.539449584180502	Not significant
IL11	-1.3125304315741	0.00736026614213099	0.539449584180502	Not significant
SV2C	-1.48339632979032	0.00744495291231487	0.540650567144705	Not significant
SDR42E2	1.54797486109985	0.0074764453027271	0.540650567144705	Not significant
CSF3	-2.08437200509763	0.00748379656714815	0.540650567144705	Not significant
ITGA3	-0.913846644302175	0.00746745703674304	0.540650567144705	Not significant
B3GNT3	-1.29124078260967	0.00744540123862702	0.540650567144705	Not significant
SLC16A10	-0.783420124229869	0.00752606358052049	0.541286605612711	Not significant
FOXA3	-1.72522130534542	0.00755128952135987	0.541286605612711	Not significant
BRWD1-AS2	0.864611771045988	0.00754950343058566	0.541286605612711	Not significant
C9	-1.47038214511881	0.00763403318718757	0.542295322834119	Not significant
GJC3	1.65864148711193	0.00764851158181546	0.542295322834119	Not significant
PTPRD	1.05084305565061	0.00766335867679138	0.542295322834119	Not significant
GRIN3A	1.5972636825783	0.00761678647227453	0.542295322834119	Not significant
DRAIC	1.77554658452513	0.00762544359067967	0.542295322834119	Not significant
ENSG00000248840	1.23507734565047	0.00771545222079709	0.543203174293218	Not significant
ST3GAL1	-0.689182174688633	0.00770700862463833	0.543203174293218	Not significant
VTN	-1.73009652756263	0.0077592725987918	0.544901811005001	Not significant
CNTN6	2.12037264632342	0.0078374740130278	0.546234429386565	Not significant
EMP2	0.736740158220677	0.00783205291661863	0.546234429386565	Not significant
SCGB1B2P	1.45498727208794	0.00781160976474804	0.546234429386565	Not significant
RPS26P42	0.908459794566141	0.00788127760886972	0.547907211456825	Not significant
RN7SL403P	-1.45903690310096	0.00795571600477061	0.551553439574719	Not significant
EMP1	-0.837129342949077	0.00797359412446736	0.551553439574719	Not significant
DBF4P1	-2.24272593360564	0.00800419697307626	0.552289591142262	Not significant
ENSG00000283973	-2.76315517323784	0.00827320527045065	0.560490813020457	Not significant
NLRP10	-2.92832340096847	0.00822969949301893	0.560490813020457	Not significant
CASC2	0.701188213249445	0.00819694544071626	0.560490813020457	Not significant
LINC01481	-1.41078708969265	0.00821511933181319	0.560490813020457	Not significant
ENSG00000277595	-0.618370641718682	0.0081911295245188	0.560490813020457	Not significant
EIF2B2	-0.350528160569602	0.00824904964309539	0.560490813020457	Not significant
ENSG00000278975	3.27892385396074	0.00828511122647609	0.560490813020457	Not significant
APP	-0.504341143530894	0.00819319164864292	0.560490813020457	Not significant
HEBP2	-0.415103056836918	0.0083533286222798	0.560990897208398	Not significant
TKTL1	-2.24758851713347	0.00835215919514862	0.560990897208398	Not significant
RN7SL30P	-0.870217910869811	0.00832758398728483	0.560990897208398	Not significant
ST6GALNAC5	1.05988506217166	0.00840345791342035	0.56163110388026	Not significant
ENSG00000230882	-1.61630569646542	0.0084011430483932	0.56163110388026	Not significant
ENSG00000250746	-3.41221633537078	0.00850973927704787	0.564376229784018	Not significant
GPM6A	1.78770139565956	0.00855847146026856	0.564376229784018	Not significant
RPS26P30	-3.68737420048365	0.00858731406046737	0.564376229784018	Not significant
RN7SL262P	-1.74287944554803	0.0085090259156414	0.564376229784018	Not significant
HSPA8P1	-1.7351843474425	0.00858683937573452	0.564376229784018	Not significant
PDIA2	2.08988725145959	0.00855910557257592	0.564376229784018	Not significant
ENSG00000266830	-3.41905465670094	0.00846497969957903	0.564376229784018	Not significant
ENSG00000228008	-1.5001772725433	0.00869173070809191	0.569885063891457	Not significant
SERINC2	-1.01747030659188	0.00885756892875313	0.570392296208839	Not significant
TMCO1	-0.418095284716736	0.00886096625815981	0.570392296208839	Not significant
TMEM17	1.01744390844629	0.00884987834914068	0.570392296208839	Not significant
NEURL1B	0.70580446241377	0.00874014601456167	0.570392296208839	Not significant
SEPT14	-3.33038647749944	0.00886158655418591	0.570392296208839	Not significant
DPY19L2P2	1.08890225635589	0.00886438567963427	0.570392296208839	Not significant
PTGS1	-0.794714221982305	0.0088023550625815	0.570392296208839	Not significant
FGF14-IT1	1.40529894167618	0.00883251642845393	0.570392296208839	Not significant
RN7SL505P	0.900763517317929	0.00897898393699396	0.576425769263772	Not significant
OR9N1P	-1.86437802483322	0.00902621877085799	0.576781633189076	Not significant
PTHLH	-1.80412815400295	0.00901106525581081	0.576781633189076	Not significant
COL25A1	1.42778871650173	0.00905683283585862	0.577404395703623	Not significant
CEP68	0.475293421601486	0.00914502280320009	0.578803047320849	Not significant
ENSG00000224417	-3.22503191156739	0.00916244659100552	0.578803047320849	Not significant
PLGRKT	0.805373557220412	0.00913734958969478	0.578803047320849	Not significant
SLC27A5	0.726071330911136	0.009116208373296	0.578803047320849	Not significant
IGLV5-52	0.602288350514935	0.00920009050144649	0.579857184702786	Not significant
ENSG00000262636	-3.17664270852443	0.00931324984372066	0.584327233392079	Not significant
MED25	0.500679987391008	0.00930595257776097	0.584327233392079	Not significant
ACTN3	-2.20452560311053	0.00940047823398019	0.585814937513509	Not significant
RN7SL220P	-1.12463426224659	0.00936152450099844	0.585814937513509	Not significant
MIPEPP3	0.770376700525687	0.009380837504877	0.585814937513509	Not significant
NCCRP1	-2.1051701925594	0.00942596970613142	0.586083496177417	Not significant
RRAGC	-0.530353691883083	0.0095308711825863	0.589954529644251	Not significant
REC8	0.79924225041192	0.00950985386490569	0.589954529644251	Not significant
THSD7B	1.14781144300828	0.00962165983562801	0.592921394191517	Not significant
RN7SL452P	-1.04945590717505	0.00961387500907316	0.592921394191517	Not significant
LDB3	1.13322525332197	0.00964542132764235	0.593064806032302	Not significant
RN7SL480P	-2.09313720908435	0.00982532107181208	0.598943644162972	Not significant
ADCY10	0.762062424931761	0.00978991816379211	0.598943644162972	Not significant
TOGARAM2	1.02526164771785	0.00982761987964832	0.598943644162972	Not significant
FKBP9P1	-1.37762728961253	0.00976726237309802	0.598943644162972	Not significant
ENSG00000241860	-1.03341639822318	0.0101842712636882	0.599550216159553	Not significant
YIPF1	-0.381053185637503	0.010094880561385	0.599550216159553	Not significant
SPRR2F	-3.75293895030874	0.010094110350601	0.599550216159553	Not significant
S100A7	-2.91238981414879	0.01013363904495	0.599550216159553	Not significant
MIR1537	-0.940094447786618	0.00990840085999539	0.599550216159553	Not significant
RND3	-0.766811519180379	0.0101408453901508	0.599550216159553	Not significant
C1GALT1	-0.762127092409322	0.0100063014600725	0.599550216159553	Not significant
RN7SL732P	-1.84526052301852	0.00994619463434047	0.599550216159553	Not significant
RNU6-118P	0.786313375860566	0.0100833826668691	0.599550216159553	Not significant
TNFSF11	-1.48975737308223	0.0101595505383564	0.599550216159553	Not significant
OLFM4	-1.64559728890394	0.0101629453516248	0.599550216159553	Not significant
PRSS27	-1.18068638088773	0.00987182784508253	0.599550216159553	Not significant
ENSG00000260198	1.27706695871697	0.0100122272249126	0.599550216159553	Not significant
LBP	-2.69836760486184	0.00990372162541007	0.599550216159553	Not significant
ENSG00000283907	-2.40415175001675	0.0100169458873949	0.599550216159553	Not significant
C21orf91-OT1	1.58966073556348	0.00995695286276964	0.599550216159553	Not significant
MGARP	1.57010455212061	0.0102562183998337	0.602503836316347	Not significant
KCNN2	1.00561499773251	0.0103247773897632	0.602692543454342	Not significant
SLC13A5	-1.89389011338619	0.0103149406352083	0.602692543454342	Not significant
LINC01429	-1.61613505299734	0.0102930007170335	0.602692543454342	Not significant
LINC01305	-2.2866289513922	0.0104009725850537	0.605862127275475	Not significant
IL1RN	-1.40897317912938	0.01053513369932	0.608618022954675	Not significant
LINC02458	-2.10195868421744	0.0105479069135995	0.608618022954675	Not significant
MIR4307HG	-3.76446909662992	0.010489812302304	0.608618022954675	Not significant
RNU6-298P	1.40871810971876	0.010558265604765	0.608618022954675	Not significant
RN7SL368P	-1.06575950379199	0.0105530883210622	0.608618022954675	Not significant
CFAP74	1.55136181600826	0.0107059429369852	0.612188539693555	Not significant
ENSG00000259735	-0.666114285409681	0.0106996101682893	0.612188539693555	Not significant
NTN3	1.5010193449049	0.0106993422409329	0.612188539693555	Not significant
ACR	1.36491828096176	0.0107308338483998	0.612188539693555	Not significant
ENSG00000224905	1.13215309727229	0.0107197428008187	0.612188539693555	Not significant
ACTG1P20	0.963545140270608	0.0108111266948187	0.615273646429643	Not significant
PSD2	1.63468945643992	0.0108516223736913	0.615273646429643	Not significant
ENSG00000253688	-1.52870808225982	0.0108397611897986	0.615273646429643	Not significant
FGF9	1.54541234349126	0.0108842758317908	0.615863042923968	Not significant
TMPRSS11B	-4.8973384397262	0.0109234952121592	0.616820793929049	Not significant
SNORD38C	1.41170548136133	0.010979858968179	0.618740769430846	Not significant
HSPD1P10	-2.02492302285318	0.0110655292457097	0.621067800039768	Not significant
AK7	1.18165413713451	0.0110884922917216	0.621067800039768	Not significant
ACOX1	-0.372802366798193	0.0110707755292816	0.621067800039768	Not significant
ADTRP	-1.16256777611096	0.0111152940903199	0.621311256939519	Not significant
COL9A3	-1.2285443213221	0.0111605392724897	0.622582582924432	Not significant
ENSG00000226756	1.52327439337442	0.0112841383907741	0.622682210561644	Not significant
KLHL30	-1.36460094088151	0.0112939551681431	0.622682210561644	Not significant
MYH16	-2.11743446769658	0.0112759294951813	0.622682210561644	Not significant
MAGT1	-0.412830204474613	0.0112551011057765	0.622682210561644	Not significant
KLK14	-2.09976937084942	0.0112973533449689	0.622682210561644	Not significant
ENSG00000268205	-0.354332963527234	0.0112224876169368	0.622682210561644	Not significant
MTCO1P12	-0.864577647685526	0.0114472429455749	0.624874549150337	Not significant
DCLK2	0.656301877951138	0.0114489113326337	0.624874549150337	Not significant
MCF2L	0.615580015647306	0.011450048661651	0.624874549150337	Not significant
LINC00524	-2.10818440594709	0.0113768815511018	0.624874549150337	Not significant
IZUMO2	-3.1175183984572	0.0113981616144927	0.624874549150337	Not significant
ENSG00000229618	-1.86292201741053	0.0115352701839629	0.625822334745235	Not significant
ENSG00000261026	-1.41308832552631	0.011530441393628	0.625822334745235	Not significant
PYGL	-0.84835468212331	0.011528920380859	0.625822334745235	Not significant
ENSG00000272551	-2.2335589272836	0.0116978714222252	0.627264349576643	Not significant
GSDMC	-1.51408820584242	0.0116754385942395	0.627264349576643	Not significant
DFFBP1	1.03913226046081	0.0116947104660776	0.627264349576643	Not significant
SPACA9	0.764923367929733	0.0116484349685919	0.627264349576643	Not significant
ENSG00000281097	-2.51455396624274	0.0116122512097042	0.627264349576643	Not significant
SLC35E1	-0.299205795317688	0.0115951209917371	0.627264349576643	Not significant
RGS4	-0.975395501535326	0.0119182683633019	0.630634850837517	Not significant
LINC02006	1.99575536079701	0.011934100596695	0.630634850837517	Not significant
THBS4	-1.23929645651419	0.01196585697675	0.630634850837517	Not significant
LIX1-AS1	-1.2580065059426	0.0118591702558628	0.630634850837517	Not significant
ENSG00000253114	2.15332783990183	0.0118595144136377	0.630634850837517	Not significant
ENSG00000200090	0.580409178931974	0.0118623521675486	0.630634850837517	Not significant
TRPC4	0.843648288887868	0.0118079944917353	0.630634850837517	Not significant
TNFRSF12A	-0.681810292510219	0.011957169515353	0.630634850837517	Not significant
GATAD2A	-0.283748237280402	0.0119016656369367	0.630634850837517	Not significant
C1orf141	2.46931517506309	0.0124338830799742	0.633611199856293	Not significant
OR13Z2P	-2.4740746328509	0.0123902190363313	0.633611199856293	Not significant
IER5	-0.543146951144227	0.0124080909689343	0.633611199856293	Not significant
ATF3	-1.20812976430396	0.012322481905206	0.633611199856293	Not significant
MCFD2	-0.39875634032616	0.0120727747462171	0.633611199856293	Not significant
KCNK12	1.49261333639504	0.0122094529184142	0.633611199856293	Not significant
ESRG	-3.88597639205482	0.0124030848228353	0.633611199856293	Not significant
CXCL1	-1.29706336520841	0.0121007141506906	0.633611199856293	Not significant
ARG1	-2.05728810881354	0.0121902008272528	0.633611199856293	Not significant
TCEAL2	1.92517598037352	0.0123698929199207	0.633611199856293	Not significant
ARRDC1-AS1	0.53606201433893	0.0121889942245945	0.633611199856293	Not significant
ENSG00000254988	-3.12755166972944	0.0122876386790897	0.633611199856293	Not significant
MGAT4C	1.85716681938756	0.0121825178710716	0.633611199856293	Not significant
MTUS2	1.32593900954427	0.0124345253360066	0.633611199856293	Not significant
HMGN2P15	1.40067059829897	0.0122580292942263	0.633611199856293	Not significant
SALL4	-0.953798269171689	0.0122005910451196	0.633611199856293	Not significant
KLK7	-2.3897826711824	0.0123080345927631	0.633611199856293	Not significant
ENSG00000273442	-1.60778717997286	0.0123013949811909	0.633611199856293	Not significant
LINC00968	1.41564626556748	0.0124739890773273	0.634453683420162	Not significant
CACNA1H	0.783621535153373	0.0125297513641279	0.636120533016613	Not significant
TMEM158	-1.29084487469604	0.0126139591443217	0.63702184225057	Not significant
BAALC	1.13597056990634	0.0126324528239636	0.63702184225057	Not significant
KIF5A	1.4273871995661	0.0126376878809521	0.63702184225057	Not significant
HOXB-AS2	1.42129572817118	0.0126395963495451	0.63702184225057	Not significant
HSP90AA4P	-1.70876018669259	0.0126795149420611	0.637076490980997	Not significant
ENSG00000254267	-1.50053644862208	0.0127327803503015	0.637076490980997	Not significant
RN7SL665P	-1.69114104693828	0.0127025736956643	0.637076490980997	Not significant
SNHG16	-0.4476640228475	0.0127268255253432	0.637076490980997	Not significant
KLHL3	0.625951398494421	0.0127995404918192	0.639260804816146	Not significant
LINC00870	-2.53986349454083	0.0128324972635268	0.639752012224368	Not significant
TGM1	-1.7491471030683	0.0128906748513191	0.640344851815347	Not significant
MGAT3	0.969323827876623	0.0128702040693736	0.640344851815347	Not significant
SHISA2	-1.38875921493566	0.0129233578180619	0.640817898688091	Not significant
